TransactionID,Date,StoreLocation,ProductCategory,Quantity,UnitValue,TotalRevenue,DeliveryDelayDays,CustomerRating,SentimentLabel
TXN-118784,2024-11-22,Online Flagship,Engagement Rings,1,29544.13,29544.13,4,4,Positive
TXN-118785,2024-11-22,Perth Hay St,Engagement Rings,1,29622.81,29622.81,16,5,Positive
TXN-118786,2024-11-22,Sydney CBD,Earrings,2,2620.38,5240.76,0,4,Positive
TXN-118787,2024-11-22,Online Flagship,Necklaces & Pendants,1,786.97,786.97,2,5,Positive
TXN-118788,2024-11-22,Online Flagship,Earrings,1,1075.24,1075.24,4,3,Neutral
TXN-118789,2024-11-22,Melbourne Chadstone,Engagement Rings,1,25348.82,25348.82,12,4,Positive
TXN-118790,2024-11-22,Brisbane Queen St,Bracelets,1,1806.51,1806.51,0,5,Positive
TXN-118791,2024-11-22,Online Flagship,Necklaces & Pendants,1,4191.03,4191.03,3,3,Neutral
TXN-118792,2024-11-22,Online Flagship,Earrings,3,2264.2,6792.599999999999,2,5,Positive
TXN-118793,2024-11-22,Online Flagship,Bracelets,1,2637.45,2637.45,2,4,Positive
TXN-118794,2024-11-22,Sydney CBD,Bracelets,1,992.08,992.08,0,4,Positive
TXN-118795,2024-11-22,Brisbane Queen St,Earrings,1,764.08,764.08,0,4,Positive
TXN-118796,2024-11-22,Perth Hay St,Necklaces & Pendants,1,3290.31,3290.31,0,5,Positive
TXN-118797,2024-11-22,Online Flagship,Luxury Watches,1,24054.55,24054.55,1,5,Positive
TXN-118798,2024-11-22,Online Flagship,Engagement Rings,2,15057.01,30114.02,2,3,Neutral
TXN-118799,2024-11-22,Online Flagship,Bracelets,3,2785.32,8355.960000000001,4,5,Positive
TXN-118800,2024-11-22,Brisbane Queen St,Necklaces & Pendants,1,4240.8,4240.8,0,5,Positive
TXN-118801,2024-11-23,Online Flagship,Earrings,1,1403.26,1403.26,2,5,Positive
TXN-118802,2024-11-23,Melbourne Chadstone,Necklaces & Pendants,1,3587.27,3587.27,0,5,Positive
TXN-118803,2024-11-23,Melbourne Chadstone,Bracelets,2,839.95,1679.9,0,5,Positive
TXN-118804,2024-11-23,Melbourne Chadstone,Earrings,2,1842.17,3684.34,0,3,Neutral
TXN-118805,2024-11-23,Online Flagship,Engagement Rings,1,27955.28,27955.28,5,5,Positive
TXN-118806,2024-11-23,Online Flagship,Earrings,1,890.04,890.04,6,2,Negative
TXN-118807,2024-11-23,Melbourne Chadstone,Necklaces & Pendants,1,2769.14,2769.14,0,5,Positive
TXN-118808,2024-11-23,Sydney CBD,Earrings,1,2218.87,2218.87,0,4,Positive
TXN-118809,2024-11-23,Online Flagship,Bracelets,1,661.27,661.27,4,5,Positive
TXN-118810,2024-11-23,Perth Hay St,Bracelets,1,474.31,474.31,0,4,Positive
TXN-118811,2024-11-23,Online Flagship,Luxury Watches,1,6604.91,6604.91,2,5,Positive
TXN-118812,2024-11-23,Melbourne Chadstone,Engagement Rings,1,12952.76,12952.76,14,5,Positive
TXN-118813,2024-11-23,Sydney CBD,Earrings,1,1731.0,1731.0,0,4,Positive
TXN-118814,2024-11-23,Brisbane Queen St,Earrings,1,2303.94,2303.94,0,4,Positive
TXN-118815,2024-11-23,Sydney CBD,Luxury Watches,1,13896.04,13896.04,0,5,Positive
TXN-118816,2024-11-23,Melbourne Chadstone,Earrings,1,1168.54,1168.54,0,5,Positive
TXN-118817,2024-11-23,Sydney CBD,Engagement Rings,2,28718.11,57436.22,16,4,Positive
TXN-118818,2024-11-23,Sydney CBD,Earrings,1,389.05,389.05,0,5,Positive
TXN-118819,2024-11-23,Sydney CBD,Bracelets,1,2849.08,2849.08,0,3,Neutral
TXN-118820,2024-11-23,Online Flagship,Earrings,1,1219.09,1219.09,2,4,Positive
TXN-118821,2024-11-23,Melbourne Chadstone,Engagement Rings,1,8610.95,8610.95,10,3,Neutral
TXN-118822,2024-11-23,Melbourne Chadstone,Bracelets,1,1724.51,1724.51,0,3,Neutral
TXN-118823,2024-11-23,Online Flagship,Necklaces & Pendants,1,2591.74,2591.74,5,5,Positive
TXN-118824,2024-11-23,Perth Hay St,Necklaces & Pendants,1,2008.61,2008.61,0,3,Neutral
TXN-118825,2024-11-23,Perth Hay St,Engagement Rings,1,27834.63,27834.63,18,4,Positive
TXN-118826,2024-11-23,Online Flagship,Luxury Watches,1,6625.27,6625.27,1,5,Positive
TXN-118827,2024-11-23,Online Flagship,Necklaces & Pendants,1,4378.64,4378.64,4,4,Positive
TXN-118828,2024-11-23,Online Flagship,Earrings,1,2274.95,2274.95,1,5,Positive
TXN-118829,2024-11-23,Perth Hay St,Earrings,1,1902.64,1902.64,0,3,Neutral
TXN-118830,2024-11-23,Online Flagship,Earrings,1,774.56,774.56,3,3,Neutral
TXN-118831,2024-11-23,Brisbane Queen St,Bracelets,1,1952.19,1952.19,0,4,Positive
TXN-118832,2024-11-23,Melbourne Chadstone,Bracelets,2,1931.21,3862.42,0,4,Positive
TXN-118833,2024-11-23,Online Flagship,Necklaces & Pendants,1,1904.7,1904.7,2,5,Positive
TXN-118834,2024-11-23,Brisbane Queen St,Necklaces & Pendants,1,2322.84,2322.84,0,4,Positive
TXN-118835,2024-11-23,Online Flagship,Earrings,1,662.12,662.12,2,3,Neutral
TXN-118836,2024-11-23,Sydney CBD,Earrings,1,985.69,985.69,0,5,Positive
TXN-118837,2024-11-23,Melbourne Chadstone,Engagement Rings,1,13051.29,13051.29,11,4,Positive
TXN-118838,2024-11-23,Online Flagship,Earrings,2,666.02,1332.04,6,3,Neutral
TXN-118839,2024-11-23,Sydney CBD,Earrings,1,956.09,956.09,0,3,Neutral
TXN-118840,2024-11-23,Online Flagship,Bracelets,1,2094.83,2094.83,6,3,Neutral
TXN-118841,2024-11-23,Online Flagship,Earrings,1,2049.34,2049.34,2,5,Positive
TXN-118842,2024-11-23,Online Flagship,Earrings,2,2439.74,4879.48,3,5,Positive
TXN-118843,2024-11-23,Brisbane Queen St,Earrings,1,849.4,849.4,0,5,Positive
TXN-118844,2024-11-23,Perth Hay St,Engagement Rings,1,5432.02,5432.02,8,5,Positive
TXN-118845,2024-11-23,Online Flagship,Earrings,3,1394.21,4182.63,4,5,Positive
TXN-118846,2024-11-23,Online Flagship,Necklaces & Pendants,1,4326.07,4326.07,6,3,Neutral
TXN-118847,2024-11-23,Perth Hay St,Luxury Watches,1,16776.66,16776.66,0,3,Neutral
TXN-118848,2024-11-23,Online Flagship,Earrings,1,2443.69,2443.69,2,5,Positive
TXN-118849,2024-11-23,Perth Hay St,Luxury Watches,1,18560.67,18560.67,0,5,Positive
TXN-118850,2024-11-23,Online Flagship,Necklaces & Pendants,1,2602.28,2602.28,5,4,Positive
TXN-118851,2024-11-23,Sydney CBD,Necklaces & Pendants,1,1521.9,1521.9,0,4,Positive
TXN-118852,2024-11-23,Sydney CBD,Luxury Watches,1,6527.32,6527.32,0,4,Positive
TXN-118853,2024-11-23,Brisbane Queen St,Necklaces & Pendants,1,3755.42,3755.42,0,4,Positive
TXN-118854,2024-11-23,Melbourne Chadstone,Necklaces & Pendants,1,1948.71,1948.71,0,4,Positive
TXN-118855,2024-11-23,Online Flagship,Necklaces & Pendants,1,1696.62,1696.62,3,4,Positive
TXN-118856,2024-11-23,Sydney CBD,Luxury Watches,2,16360.34,32720.68,0,4,Positive
TXN-118857,2024-11-23,Online Flagship,Necklaces & Pendants,1,4241.1,4241.1,2,5,Positive
TXN-118858,2024-11-23,Melbourne Chadstone,Bracelets,1,1214.2,1214.2,0,4,Positive
TXN-118859,2024-11-23,Melbourne Chadstone,Bracelets,1,420.54,420.54,0,5,Positive
TXN-118860,2024-11-23,Melbourne Chadstone,Necklaces & Pendants,1,3868.21,3868.21,0,5,Positive
TXN-118861,2024-11-23,Brisbane Queen St,Necklaces & Pendants,1,3959.13,3959.13,0,4,Positive
TXN-118862,2024-11-24,Sydney CBD,Earrings,1,518.42,518.42,0,4,Positive
TXN-118863,2024-11-24,Sydney CBD,Luxury Watches,1,18540.78,18540.78,0,4,Positive
TXN-118864,2024-11-24,Online Flagship,Bracelets,2,1430.86,2861.72,3,4,Positive
TXN-118865,2024-11-24,Sydney CBD,Earrings,1,2383.56,2383.56,0,5,Positive
TXN-118866,2024-11-24,Sydney CBD,Luxury Watches,1,17690.52,17690.52,0,5,Positive
TXN-118867,2024-11-24,Online Flagship,Necklaces & Pendants,1,1081.72,1081.72,2,5,Positive
TXN-118868,2024-11-24,Sydney CBD,Earrings,1,1651.58,1651.58,0,5,Positive
TXN-118869,2024-11-24,Melbourne Chadstone,Necklaces & Pendants,1,1222.39,1222.39,0,4,Positive
TXN-118870,2024-11-24,Sydney CBD,Necklaces & Pendants,1,1940.07,1940.07,0,5,Positive
TXN-118871,2024-11-24,Melbourne Chadstone,Earrings,1,1554.07,1554.07,0,3,Neutral
TXN-118872,2024-11-24,Perth Hay St,Necklaces & Pendants,1,1977.74,1977.74,0,4,Positive
TXN-118873,2024-11-24,Sydney CBD,Earrings,1,1695.35,1695.35,0,5,Positive
TXN-118874,2024-11-24,Online Flagship,Bracelets,1,1923.44,1923.44,4,3,Neutral
TXN-118875,2024-11-24,Online Flagship,Luxury Watches,2,23070.25,46140.5,3,4,Positive
TXN-118876,2024-11-24,Sydney CBD,Luxury Watches,1,8725.28,8725.28,0,5,Positive
TXN-118877,2024-11-24,Online Flagship,Bracelets,1,2181.7,2181.7,0,5,Positive
TXN-118878,2024-11-24,Melbourne Chadstone,Luxury Watches,1,15582.61,15582.61,0,5,Positive
TXN-118879,2024-11-24,Sydney CBD,Engagement Rings,1,15504.31,15504.31,20,3,Neutral
TXN-118880,2024-11-24,Sydney CBD,Bracelets,1,2023.79,2023.79,0,3,Neutral
TXN-118881,2024-11-24,Melbourne Chadstone,Necklaces & Pendants,1,1428.96,1428.96,0,3,Neutral
TXN-118882,2024-11-24,Perth Hay St,Necklaces & Pendants,1,2359.91,2359.91,0,5,Positive
TXN-118883,2024-11-24,Melbourne Chadstone,Luxury Watches,1,21240.51,21240.51,0,4,Positive
TXN-118884,2024-11-24,Online Flagship,Bracelets,1,699.32,699.32,12,2,Negative
TXN-118885,2024-11-24,Online Flagship,Earrings,1,381.09,381.09,1,4,Positive
TXN-118886,2024-11-24,Melbourne Chadstone,Earrings,1,399.11,399.11,0,4,Positive
TXN-118887,2024-11-24,Online Flagship,Necklaces & Pendants,2,2336.79,4673.58,4,4,Positive
TXN-118888,2024-11-24,Online Flagship,Luxury Watches,2,20223.68,40447.36,0,5,Positive
TXN-118889,2024-11-24,Sydney CBD,Bracelets,1,625.62,625.62,0,4,Positive
TXN-118890,2024-11-24,Melbourne Chadstone,Earrings,1,532.54,532.54,0,5,Positive
TXN-118891,2024-11-24,Brisbane Queen St,Necklaces & Pendants,3,1189.73,3569.19,0,3,Neutral
TXN-118892,2024-11-24,Brisbane Queen St,Bracelets,1,1542.25,1542.25,0,4,Positive
TXN-118893,2024-11-24,Brisbane Queen St,Bracelets,1,2654.09,2654.09,0,5,Positive
TXN-118894,2024-11-24,Melbourne Chadstone,Earrings,1,972.04,972.04,0,5,Positive
TXN-118895,2024-11-24,Perth Hay St,Bracelets,1,1830.55,1830.55,0,5,Positive
TXN-118896,2024-11-24,Perth Hay St,Luxury Watches,1,4550.97,4550.97,0,5,Positive
TXN-118897,2024-11-24,Brisbane Queen St,Earrings,1,781.61,781.61,0,5,Positive
TXN-118898,2024-11-24,Sydney CBD,Luxury Watches,1,5185.68,5185.68,0,5,Positive
TXN-118899,2024-11-24,Brisbane Queen St,Earrings,1,585.51,585.51,0,4,Positive
TXN-118900,2024-11-24,Melbourne Chadstone,Bracelets,2,1131.82,2263.64,0,5,Positive
TXN-118901,2024-11-24,Brisbane Queen St,Necklaces & Pendants,1,891.38,891.38,0,5,Positive
TXN-118902,2024-11-24,Online Flagship,Earrings,1,939.29,939.29,4,4,Positive
TXN-118903,2024-11-24,Brisbane Queen St,Luxury Watches,1,5522.61,5522.61,0,5,Positive
TXN-118904,2024-11-24,Sydney CBD,Earrings,1,1730.64,1730.64,0,4,Positive
TXN-118905,2024-11-24,Melbourne Chadstone,Engagement Rings,1,5204.28,5204.28,13,4,Positive
TXN-118906,2024-11-24,Online Flagship,Engagement Rings,1,26136.99,26136.99,3,4,Positive
TXN-118907,2024-11-24,Online Flagship,Earrings,3,875.78,2627.34,2,3,Neutral
TXN-118908,2024-11-24,Brisbane Queen St,Earrings,1,1626.85,1626.85,0,4,Positive
TXN-118909,2024-11-24,Sydney CBD,Necklaces & Pendants,1,2644.79,2644.79,0,4,Positive
TXN-118910,2024-11-24,Brisbane Queen St,Necklaces & Pendants,1,1028.93,1028.93,0,5,Positive
TXN-118911,2024-11-24,Brisbane Queen St,Earrings,2,2475.36,4950.72,0,5,Positive
TXN-118912,2024-11-24,Online Flagship,Earrings,1,1431.06,1431.06,6,3,Neutral
TXN-118913,2024-11-24,Perth Hay St,Engagement Rings,1,25942.05,25942.05,10,4,Positive
TXN-118914,2024-11-24,Perth Hay St,Earrings,1,2255.37,2255.37,0,5,Positive
TXN-118915,2024-11-24,Brisbane Queen St,Earrings,1,775.34,775.34,0,4,Positive
TXN-118916,2024-11-25,Melbourne Chadstone,Earrings,1,987.76,987.76,0,5,Positive
TXN-118917,2024-11-25,Online Flagship,Bracelets,1,537.2,537.2,4,5,Positive
TXN-118918,2024-11-25,Brisbane Queen St,Earrings,1,912.93,912.93,0,5,Positive
TXN-118919,2024-11-25,Online Flagship,Bracelets,3,2253.55,6760.650000000001,4,4,Positive
TXN-118920,2024-11-25,Brisbane Queen St,Bracelets,1,2514.61,2514.61,0,5,Positive
TXN-118921,2024-11-25,Sydney CBD,Earrings,2,695.71,1391.42,0,4,Positive
TXN-118922,2024-11-25,Perth Hay St,Necklaces & Pendants,2,2699.86,5399.72,0,5,Positive
TXN-118923,2024-11-25,Sydney CBD,Luxury Watches,1,4862.16,4862.16,0,4,Positive
TXN-118924,2024-11-25,Melbourne Chadstone,Bracelets,2,2223.87,4447.74,0,5,Positive
TXN-118925,2024-11-25,Melbourne Chadstone,Luxury Watches,1,3798.89,3798.89,0,5,Positive
TXN-118926,2024-11-25,Online Flagship,Luxury Watches,1,21166.37,21166.37,5,4,Positive
TXN-118927,2024-11-25,Brisbane Queen St,Bracelets,2,1078.68,2157.36,0,4,Positive
TXN-118928,2024-11-25,Sydney CBD,Earrings,1,2457.08,2457.08,0,5,Positive
TXN-118929,2024-11-25,Perth Hay St,Necklaces & Pendants,1,1716.06,1716.06,0,4,Positive
TXN-118930,2024-11-25,Melbourne Chadstone,Bracelets,1,1080.68,1080.68,0,4,Positive
TXN-118931,2024-11-25,Online Flagship,Earrings,1,828.67,828.67,0,5,Positive
TXN-118932,2024-11-25,Brisbane Queen St,Necklaces & Pendants,1,2075.51,2075.51,0,3,Neutral
TXN-118933,2024-11-25,Online Flagship,Necklaces & Pendants,1,2910.88,2910.88,4,5,Positive
TXN-118934,2024-11-25,Sydney CBD,Earrings,3,1164.5,3493.5,0,4,Positive
TXN-118935,2024-11-25,Online Flagship,Earrings,1,456.91,456.91,1,5,Positive
TXN-118936,2024-11-25,Online Flagship,Earrings,1,1339.29,1339.29,3,5,Positive
TXN-118937,2024-11-25,Online Flagship,Luxury Watches,1,9905.52,9905.52,2,5,Positive
TXN-118938,2024-11-25,Sydney CBD,Earrings,1,1570.5,1570.5,0,4,Positive
TXN-118939,2024-11-25,Melbourne Chadstone,Earrings,1,1025.21,1025.21,0,5,Positive
TXN-118940,2024-11-25,Perth Hay St,Bracelets,1,1373.22,1373.22,0,3,Neutral
TXN-118941,2024-11-25,Sydney CBD,Earrings,1,1550.1,1550.1,0,3,Neutral
TXN-118942,2024-11-25,Melbourne Chadstone,Luxury Watches,1,6369.62,6369.62,0,3,Neutral
TXN-118943,2024-11-25,Online Flagship,Necklaces & Pendants,1,1186.97,1186.97,3,5,Positive
TXN-118944,2024-11-25,Melbourne Chadstone,Earrings,2,641.62,1283.24,0,4,Positive
TXN-118945,2024-11-25,Online Flagship,Earrings,2,1034.24,2068.48,1,5,Positive
TXN-118946,2024-11-25,Sydney CBD,Luxury Watches,1,8069.15,8069.15,0,5,Positive
TXN-118947,2024-11-25,Online Flagship,Necklaces & Pendants,1,3005.49,3005.49,2,5,Positive
TXN-118948,2024-11-25,Brisbane Queen St,Engagement Rings,1,5400.84,5400.84,18,4,Positive
TXN-118949,2024-11-25,Brisbane Queen St,Necklaces & Pendants,1,1378.43,1378.43,0,5,Positive
TXN-118950,2024-11-25,Online Flagship,Engagement Rings,1,29072.55,29072.55,6,2,Negative
TXN-118951,2024-11-25,Sydney CBD,Bracelets,1,2358.33,2358.33,0,4,Positive
TXN-118952,2024-11-25,Online Flagship,Earrings,2,2372.37,4744.74,2,3,Neutral
TXN-118953,2024-11-25,Perth Hay St,Bracelets,1,1009.76,1009.76,0,3,Neutral
TXN-118954,2024-11-25,Melbourne Chadstone,Bracelets,1,865.41,865.41,0,4,Positive
TXN-118955,2024-11-25,Online Flagship,Earrings,1,879.75,879.75,3,4,Positive
TXN-118956,2024-11-25,Melbourne Chadstone,Necklaces & Pendants,1,1902.21,1902.21,0,5,Positive
TXN-118957,2024-11-25,Online Flagship,Bracelets,1,445.23,445.23,1,4,Positive
TXN-118958,2024-11-25,Melbourne Chadstone,Necklaces & Pendants,1,1404.95,1404.95,0,4,Positive
TXN-118959,2024-11-25,Online Flagship,Luxury Watches,1,3537.15,3537.15,4,5,Positive
TXN-118960,2024-11-25,Perth Hay St,Necklaces & Pendants,1,4285.99,4285.99,0,5,Positive
TXN-118961,2024-11-25,Sydney CBD,Engagement Rings,1,38357.47,38357.47,16,5,Positive
TXN-118962,2024-11-25,Perth Hay St,Necklaces & Pendants,1,4002.75,4002.75,0,4,Positive
TXN-118963,2024-11-25,Sydney CBD,Engagement Rings,1,22705.73,22705.73,20,4,Positive
TXN-118964,2024-11-25,Melbourne Chadstone,Engagement Rings,2,6192.93,12385.86,15,5,Positive
TXN-118965,2024-11-25,Sydney CBD,Earrings,1,2433.28,2433.28,0,5,Positive
TXN-118966,2024-11-26,Sydney CBD,Earrings,1,1423.68,1423.68,0,5,Positive
TXN-118967,2024-11-26,Sydney CBD,Necklaces & Pendants,1,1766.73,1766.73,0,5,Positive
TXN-118968,2024-11-26,Brisbane Queen St,Engagement Rings,1,31967.93,31967.93,14,4,Positive
TXN-118969,2024-11-26,Brisbane Queen St,Necklaces & Pendants,2,510.39,1020.78,0,5,Positive
TXN-118970,2024-11-26,Brisbane Queen St,Luxury Watches,1,23886.31,23886.31,0,5,Positive
TXN-118971,2024-11-26,Sydney CBD,Earrings,1,1223.44,1223.44,0,5,Positive
TXN-118972,2024-11-26,Perth Hay St,Bracelets,1,2951.25,2951.25,0,4,Positive
TXN-118973,2024-11-26,Online Flagship,Luxury Watches,1,12496.83,12496.83,1,5,Positive
TXN-118974,2024-11-26,Melbourne Chadstone,Engagement Rings,1,11223.11,11223.11,7,5,Positive
TXN-118975,2024-11-26,Online Flagship,Necklaces & Pendants,1,4100.31,4100.31,3,5,Positive
TXN-118976,2024-11-26,Perth Hay St,Necklaces & Pendants,1,3269.45,3269.45,0,4,Positive
TXN-118977,2024-11-26,Online Flagship,Necklaces & Pendants,1,4442.63,4442.63,2,5,Positive
TXN-118978,2024-11-26,Melbourne Chadstone,Luxury Watches,1,13751.04,13751.04,0,5,Positive
TXN-118979,2024-11-26,Sydney CBD,Necklaces & Pendants,1,4797.16,4797.16,0,3,Neutral
TXN-118980,2024-11-26,Online Flagship,Bracelets,1,1581.14,1581.14,0,5,Positive
TXN-118981,2024-11-26,Online Flagship,Bracelets,1,2982.48,2982.48,4,5,Positive
TXN-118982,2024-11-26,Sydney CBD,Earrings,1,2390.95,2390.95,0,5,Positive
TXN-118983,2024-11-26,Melbourne Chadstone,Bracelets,1,1255.74,1255.74,0,4,Positive
TXN-118984,2024-11-26,Perth Hay St,Engagement Rings,1,18328.06,18328.06,20,4,Positive
TXN-118985,2024-11-26,Perth Hay St,Luxury Watches,1,21128.71,21128.71,0,4,Positive
TXN-118986,2024-11-26,Online Flagship,Necklaces & Pendants,1,3242.24,3242.24,2,3,Neutral
TXN-118987,2024-11-26,Sydney CBD,Earrings,1,990.04,990.04,0,4,Positive
TXN-118988,2024-11-26,Melbourne Chadstone,Bracelets,1,2252.51,2252.51,0,5,Positive
TXN-118989,2024-11-26,Sydney CBD,Luxury Watches,1,12031.86,12031.86,0,5,Positive
TXN-118990,2024-11-26,Melbourne Chadstone,Luxury Watches,1,14334.33,14334.33,0,5,Positive
TXN-118991,2024-11-26,Sydney CBD,Bracelets,1,2866.98,2866.98,0,4,Positive
TXN-118992,2024-11-26,Online Flagship,Necklaces & Pendants,1,2723.06,2723.06,3,4,Positive
TXN-118993,2024-11-26,Brisbane Queen St,Earrings,1,495.32,495.32,0,4,Positive
TXN-118994,2024-11-26,Online Flagship,Necklaces & Pendants,1,746.0,746.0,2,4,Positive
TXN-118995,2024-11-26,Sydney CBD,Luxury Watches,2,10805.27,21610.54,0,3,Neutral
TXN-118996,2024-11-26,Sydney CBD,Earrings,1,1722.19,1722.19,0,5,Positive
TXN-118997,2024-11-26,Melbourne Chadstone,Necklaces & Pendants,1,3510.08,3510.08,0,5,Positive
TXN-118998,2024-11-26,Melbourne Chadstone,Necklaces & Pendants,3,1485.04,4455.12,0,3,Neutral
TXN-118999,2024-11-26,Online Flagship,Bracelets,1,2073.52,2073.52,3,3,Neutral
TXN-119000,2024-11-26,Melbourne Chadstone,Engagement Rings,1,15952.55,15952.55,12,5,Positive
TXN-119001,2024-11-26,Sydney CBD,Necklaces & Pendants,3,3662.08,10986.24,0,4,Positive
TXN-119002,2024-11-26,Sydney CBD,Necklaces & Pendants,2,3177.74,6355.48,0,4,Positive
TXN-119003,2024-11-26,Sydney CBD,Engagement Rings,1,5978.65,5978.65,17,5,Positive
TXN-119004,2024-11-26,Online Flagship,Engagement Rings,1,28066.05,28066.05,0,5,Positive
TXN-119005,2024-11-26,Melbourne Chadstone,Luxury Watches,1,17519.61,17519.61,0,3,Neutral
TXN-119006,2024-11-26,Online Flagship,Necklaces & Pendants,1,3956.04,3956.04,3,5,Positive
TXN-119007,2024-11-26,Perth Hay St,Necklaces & Pendants,1,3415.61,3415.61,0,3,Neutral
TXN-119008,2024-11-26,Sydney CBD,Bracelets,1,1995.13,1995.13,0,3,Neutral
TXN-119009,2024-11-26,Sydney CBD,Luxury Watches,1,13140.91,13140.91,0,4,Positive
TXN-119010,2024-11-26,Online Flagship,Earrings,1,885.13,885.13,3,5,Positive
TXN-119011,2024-11-26,Online Flagship,Luxury Watches,1,23477.59,23477.59,3,5,Positive
TXN-119012,2024-11-26,Melbourne Chadstone,Engagement Rings,1,27175.9,27175.9,22,2,Negative
TXN-119013,2024-11-26,Sydney CBD,Necklaces & Pendants,2,4611.13,9222.26,0,4,Positive
TXN-119014,2024-11-26,Sydney CBD,Bracelets,1,969.31,969.31,0,5,Positive
TXN-119015,2024-11-26,Melbourne Chadstone,Engagement Rings,2,25077.31,50154.62,17,5,Positive
TXN-119016,2024-11-26,Sydney CBD,Necklaces & Pendants,2,1077.13,2154.26,0,4,Positive
TXN-119017,2024-11-26,Sydney CBD,Engagement Rings,1,19806.69,19806.69,15,4,Positive
TXN-119018,2024-11-26,Melbourne Chadstone,Earrings,1,1976.16,1976.16,0,4,Positive
TXN-119019,2024-11-26,Sydney CBD,Bracelets,1,2793.87,2793.87,0,3,Neutral
TXN-119020,2024-11-26,Sydney CBD,Necklaces & Pendants,1,1701.45,1701.45,0,4,Positive
TXN-119021,2024-11-26,Online Flagship,Earrings,1,1252.85,1252.85,5,5,Positive
TXN-119022,2024-11-27,Brisbane Queen St,Necklaces & Pendants,2,2670.55,5341.1,0,4,Positive
TXN-119023,2024-11-27,Online Flagship,Bracelets,2,1246.28,2492.56,4,5,Positive
TXN-119024,2024-11-27,Melbourne Chadstone,Earrings,1,877.89,877.89,0,5,Positive
TXN-119025,2024-11-27,Perth Hay St,Engagement Rings,1,30823.83,30823.83,15,4,Positive
TXN-119026,2024-11-27,Sydney CBD,Luxury Watches,3,11299.15,33897.45,0,5,Positive
TXN-119027,2024-11-27,Perth Hay St,Necklaces & Pendants,1,2243.86,2243.86,0,5,Positive
TXN-119028,2024-11-27,Sydney CBD,Earrings,1,1615.96,1615.96,0,4,Positive
TXN-119029,2024-11-27,Sydney CBD,Necklaces & Pendants,1,2490.79,2490.79,0,5,Positive
TXN-119030,2024-11-27,Online Flagship,Earrings,1,2197.35,2197.35,4,5,Positive
TXN-119031,2024-11-27,Brisbane Queen St,Earrings,1,783.16,783.16,0,4,Positive
TXN-119032,2024-11-27,Online Flagship,Necklaces & Pendants,2,1174.97,2349.94,4,5,Positive
TXN-119033,2024-11-27,Melbourne Chadstone,Earrings,1,1818.63,1818.63,0,3,Neutral
TXN-119034,2024-11-27,Melbourne Chadstone,Bracelets,1,2609.34,2609.34,0,4,Positive
TXN-119035,2024-11-27,Melbourne Chadstone,Luxury Watches,1,24910.42,24910.42,0,4,Positive
TXN-119036,2024-11-27,Online Flagship,Earrings,1,2030.31,2030.31,1,4,Positive
TXN-119037,2024-11-27,Brisbane Queen St,Engagement Rings,1,17740.79,17740.79,11,4,Positive
TXN-119038,2024-11-27,Online Flagship,Engagement Rings,1,21236.71,21236.71,2,4,Positive
TXN-119039,2024-11-27,Sydney CBD,Bracelets,1,552.68,552.68,0,5,Positive
TXN-119040,2024-11-27,Online Flagship,Earrings,1,2152.48,2152.48,0,3,Neutral
TXN-119041,2024-11-27,Melbourne Chadstone,Earrings,1,1681.74,1681.74,0,4,Positive
TXN-119042,2024-11-27,Sydney CBD,Necklaces & Pendants,1,1653.01,1653.01,0,4,Positive
TXN-119043,2024-11-27,Brisbane Queen St,Luxury Watches,1,17874.5,17874.5,0,5,Positive
TXN-119044,2024-11-27,Brisbane Queen St,Necklaces & Pendants,2,1339.26,2678.52,0,4,Positive
TXN-119045,2024-11-27,Sydney CBD,Earrings,1,2134.28,2134.28,0,4,Positive
TXN-119046,2024-11-27,Sydney CBD,Earrings,1,824.26,824.26,0,5,Positive
TXN-119047,2024-11-27,Melbourne Chadstone,Luxury Watches,1,10094.89,10094.89,0,5,Positive
TXN-119048,2024-11-27,Melbourne Chadstone,Necklaces & Pendants,1,3565.97,3565.97,0,5,Positive
TXN-119049,2024-11-27,Melbourne Chadstone,Earrings,1,2339.08,2339.08,0,5,Positive
